student_id_1,lifestyle_type_1,age_1,gender_1,course_1,year_of_study_1,hostel_block_1,sleep_time_1,wake_time_1,alarm_count_1,snooze_frequency_1,noise_sleep_tolerance_1,lights_off_time_1,study_hours_1,study_time_preference_1,silence_requirement_1,self_talking_study_1,academic_seriousness_1,cleanliness_score_1,organization_score_1,laundry_frequency_1,bed_making_habit_1,room_cleaning_frequency_1,bathing_frequency_1,towel_management_1,phone_call_frequency_1,late_night_calls_1,talkativeness_1,guest_frequency_1,overnight_guest_comfort_1,friendship_expectation_1,guest_timing_preference_1,privacy_preference_1,sharing_comfort_1,boundary_importance_1,unauthorized_usage_1,borrowing_frequency_1,independence_preference_1,fan_speed_preference_1,temperature_preference_1,entry_exit_noise_awareness_1,conflict_tolerance_1,conflict_style_1,criticism_response_1,emotional_stability_1,negativity_level_1,communication_respect_1,punctuality_1,adaptability_1,schedule_consistency_1,smoking_1,drinking_1,gaming_hours_1,music_frequency_1,music_volume_1,room_eating_habit_1,food_smell_tolerance_1,food_preference_1,gym_frequency_1,religious_practice_frequency_1,expense_responsibility_1,student_id_2,lifestyle_type_2,age_2,gender_2,course_2,year_of_study_2,hostel_block_2,sleep_time_2,wake_time_2,alarm_count_2,snooze_frequency_2,noise_sleep_tolerance_2,lights_off_time_2,study_hours_2,study_time_preference_2,silence_requirement_2,self_talking_study_2,academic_seriousness_2,cleanliness_score_2,organization_score_2,laundry_frequency_2,bed_making_habit_2,room_cleaning_frequency_2,bathing_frequency_2,towel_management_2,phone_call_frequency_2,late_night_calls_2,talkativeness_2,guest_frequency_2,overnight_guest_comfort_2,friendship_expectation_2,guest_timing_preference_2,privacy_preference_2,sharing_comfort_2,boundary_importance_2,unauthorized_usage_2,borrowing_frequency_2,independence_preference_2,fan_speed_preference_2,temperature_preference_2,entry_exit_noise_awareness_2,conflict_tolerance_2,conflict_style_2,criticism_response_2,emotional_stability_2,negativity_level_2,communication_respect_2,punctuality_2,adaptability_2,schedule_consistency_2,smoking_2,drinking_2,gaming_hours_2,music_frequency_2,music_volume_2,room_eating_habit_2,food_smell_tolerance_2,food_preference_2,gym_frequency_2,religious_practice_frequency_2,expense_responsibility_2,compatibility_score
405,average,22,Female,EE,2,B,23,8,3,2,3,23,2,Evening,4,4,5,2,1,2,0,3,3,4,3,5,4,3,0,3,Evening,4,2,2,1,3,3,1,1,2,4,Aggressive,3,2,5,3,4,2,2,1,0,3,2,3,1,3,Eggetarian,0,5,4,475,social,23,Female,EE,3,C,0,8,2,3,1,0,3,Afternoon,2,2,3,2,1,3,0,7,1,3,1,4,4,5,1,4,Evening,2,4,3,0,3,3,3,3,3,4,Complain,3,5,1,5,5,3,2,0,0,2,5,4,0,3,Vegetarian,1,2,4,80.8
426,average,21,Male,IT,1,B,23,9,3,4,5,23,3,Afternoon,1,4,4,4,4,6,0,1,2,4,1,5,2,2,0,3,Anytime,3,4,4,0,1,4,1,5,3,4,Aggressive,4,3,5,4,5,2,3,1,0,4,2,3,0,5,Non-Vegetarian,0,3,4,176,average,19,Male,BBA,2,C,22,9,5,4,1,22,4,Morning,5,4,3,3,3,1,0,3,3,2,4,3,2,2,1,3,Afternoon,2,4,4,0,4,2,4,1,2,4,Complain,3,5,4,4,3,3,3,0,1,3,1,4,1,3,Vegetarian,2,4,2,81.99
111,average,18,Male,ECE,3,C,23,8,3,3,1,23,2,Afternoon,5,2,4,3,2,3,0,4,1,5,1,3,2,2,0,3,Anytime,3,2,4,1,2,2,5,3,2,4,Complain,2,2,2,5,4,3,3,1,1,2,4,4,1,4,Vegetarian,4,4,2,448,gamer,24,Female,ME,2,D,22,6,5,1,5,22,3,Night,1,4,4,2,1,1,1,3,2,3,4,5,3,3,1,3,Anytime,3,3,3,1,3,2,2,3,3,3,Complain,2,2,1,5,5,3,2,1,1,5,5,1,1,2,Non-Vegetarian,3,3,3,75.05
255,average,18,Female,CE,2,C,1,9,4,1,5,1,2,Evening,2,3,2,2,2,2,1,1,2,1,4,5,2,2,1,4,Anytime,4,4,2,0,3,2,4,2,3,4,Aggressive,5,5,4,2,4,2,3,0,0,4,4,3,1,4,Eggetarian,0,5,2,35,disciplined,21,Female,CE,2,C,21,5,3,4,5,21,6,Evening,5,1,1,5,4,3,1,7,2,3,1,4,2,1,1,4,Evening,2,3,4,0,4,4,3,5,4,2,Direct,5,5,3,5,2,4,5,0,0,0,2,3,1,5,Vegetarian,4,5,4,64.09
185,night_owl,22,Male,CSE,2,C,2,8,2,1,1,2,6,Night,2,2,4,4,3,6,1,4,2,3,4,1,3,2,0,2,Morning,4,2,4,0,1,3,4,4,4,4,Complain,4,3,4,3,3,2,3,1,0,2,4,5,0,3,Non-Vegetarian,1,5,4,463,average,19,Male,CE,2,B,0,7,5,4,1,0,3,Afternoon,2,5,3,3,3,6,1,3,1,2,3,2,4,3,1,3,Anytime,3,2,2,0,5,4,4,4,2,3,Avoid,2,4,2,5,4,4,4,1,1,2,3,5,1,3,Eggetarian,3,2,3,79.37
183,average,23,Female,ECE,4,B,22,7,1,3,3,22,2,Evening,1,3,1,2,3,2,0,4,3,3,5,2,4,3,0,4,Evening,4,3,3,0,3,3,3,3,4,2,Direct,3,3,3,3,4,3,4,1,0,1,4,3,0,2,Non-Vegetarian,1,2,3,244,fitness_focused,18,Female,BCOM,1,C,0,6,2,2,2,0,2,Afternoon,5,2,2,4,4,7,0,1,3,2,3,3,4,3,0,3,Afternoon,2,4,2,0,3,2,2,1,3,2,Complain,5,5,2,5,1,4,5,0,0,1,4,1,0,5,Vegetarian,7,4,4,79.96
128,night_owl,24,Female,BBA,3,D,4,11,5,3,2,4,5,Morning,1,3,4,3,2,6,0,1,1,1,1,4,4,2,0,3,Evening,2,3,4,0,1,4,5,4,3,2,Complain,5,5,5,4,5,3,3,0,0,4,1,4,1,4,Non-Vegetarian,3,4,2,58,disciplined,18,Male,BBA,1,A,22,7,2,2,3,22,5,Evening,4,3,3,5,5,2,0,2,1,5,1,2,2,1,1,3,Evening,3,2,4,0,3,2,4,3,5,3,Direct,2,4,3,4,2,5,4,0,1,0,3,4,0,4,Non-Vegetarian,1,1,5,68.85
497,disciplined,19,Male,EE,2,C,21,5,2,4,5,21,5,Afternoon,2,4,5,5,4,1,0,1,1,2,3,5,2,2,0,3,Evening,2,3,3,0,2,4,4,4,4,4,Complain,2,4,5,5,4,4,4,0,0,1,3,1,1,5,Vegetarian,4,1,4,14,introvert,24,Male,CE,2,D,23,8,5,5,5,23,4,Morning,2,3,2,4,3,3,0,6,3,2,3,1,1,1,0,2,Afternoon,5,1,4,0,4,5,4,3,2,2,Avoid,5,2,1,5,4,2,4,0,0,2,3,1,0,2,Eggetarian,3,5,4,76.84
183,average,23,Female,ECE,4,B,22,7,1,3,3,22,2,Evening,1,3,1,2,3,2,0,4,3,3,5,2,4,3,0,4,Evening,4,3,3,0,3,3,3,3,4,2,Direct,3,3,3,3,4,3,4,1,0,1,4,3,0,2,Non-Vegetarian,1,2,3,93,average,23,Female,EE,2,A,23,9,3,3,5,23,4,Night,1,5,4,4,3,1,1,7,3,2,3,1,4,3,0,4,Anytime,4,2,4,0,3,3,3,1,2,4,Direct,2,3,2,2,2,2,3,0,0,1,4,4,1,2,Non-Vegetarian,1,5,4,82.14
3,gamer,19,Male,BBA,1,D,1,9,5,3,5,1,2,Morning,5,3,3,2,2,4,0,4,1,3,5,2,4,2,1,4,Afternoon,2,3,2,0,5,3,4,1,2,3,Complain,3,2,2,2,1,4,2,0,1,5,4,4,0,4,Eggetarian,4,4,2,287,disciplined,24,Male,ME,4,C,23,7,4,3,2,23,4,Afternoon,1,5,4,5,5,2,0,1,2,1,2,2,3,1,1,2,Anytime,4,4,3,0,2,2,1,2,4,3,Aggressive,2,4,4,4,4,4,4,1,0,2,3,4,1,4,Eggetarian,2,5,4,58.38
291,fitness_focused,19,Female,CSE,3,B,1,7,3,1,1,1,2,Evening,4,2,4,3,4,4,1,4,1,3,4,3,4,2,0,2,Evening,3,2,3,0,2,2,2,2,4,4,Aggressive,4,4,3,4,4,4,4,0,0,3,3,5,1,4,Vegetarian,5,4,4,287,disciplined,24,Male,ME,4,C,23,7,4,3,2,23,4,Afternoon,1,5,4,5,5,2,0,1,2,1,2,2,3,1,1,2,Anytime,4,4,3,0,2,2,1,2,4,3,Aggressive,2,4,4,4,4,4,4,1,0,2,3,4,1,4,Eggetarian,2,5,4,79.91
100,clean_freak,22,Female,CE,2,B,22,8,1,4,2,22,5,Evening,2,4,4,3,2,2,0,2,1,4,1,3,3,2,0,2,Morning,4,3,5,0,3,3,2,4,5,2,Aggressive,4,5,5,4,5,2,3,1,0,2,4,1,1,3,Eggetarian,0,2,3,34,introvert,24,Female,CSE,4,C,24,7,4,2,4,24,4,Night,1,1,2,4,4,4,1,2,2,5,2,3,2,1,0,2,Anytime,4,2,4,0,2,5,1,3,3,2,Avoid,2,2,3,5,5,3,2,0,0,3,2,1,1,5,Non-Vegetarian,2,4,2,81.1
285,fitness_focused,19,Male,EE,4,D,1,9,5,4,5,1,4,Night,3,5,4,2,3,7,1,2,1,2,1,5,3,3,0,4,Anytime,3,3,3,0,1,3,4,2,2,2,Aggressive,3,5,3,4,3,5,4,0,0,2,1,2,1,4,Non-Vegetarian,6,4,5,233,night_owl,19,Male,IT,4,D,1,10,5,4,2,1,5,Afternoon,4,5,1,2,2,2,0,1,3,3,2,2,4,3,1,3,Afternoon,3,4,3,0,3,4,1,3,4,4,Aggressive,3,5,4,5,3,3,1,0,0,3,1,5,1,5,Eggetarian,1,1,3,78.92
114,fitness_focused,21,Female,BBA,4,A,23,6,4,4,1,23,4,Evening,3,4,1,4,5,1,1,5,2,1,4,3,4,2,0,4,Morning,3,4,2,0,4,2,3,4,2,4,Aggressive,3,4,1,4,1,4,5,0,0,4,1,5,1,5,Eggetarian,6,1,4,16,night_owl,21,Male,CSE,4,C,3,8,1,2,5,3,6,Morning,3,5,1,2,2,5,1,3,1,5,4,4,2,3,1,3,Evening,3,4,2,0,3,3,4,3,4,3,Direct,5,2,3,4,3,2,2,0,1,4,4,1,0,4,Eggetarian,3,4,2,61.61
341,clean_freak,22,Female,ECE,4,D,1,7,2,3,2,1,5,Afternoon,1,2,5,4,4,6,0,7,1,4,3,1,4,2,0,4,Anytime,4,2,5,0,3,4,2,1,5,4,Avoid,4,3,3,4,3,2,3,0,0,1,1,4,1,2,Eggetarian,2,5,2,415,average,20,Female,CE,1,D,23,8,4,4,2,23,2,Afternoon,5,1,4,3,3,1,0,3,3,5,5,3,2,2,0,2,Anytime,4,2,3,0,5,2,2,5,2,3,Avoid,4,2,3,5,1,2,3,1,0,4,3,2,1,3,Eggetarian,2,3,2,80.41
291,fitness_focused,19,Female,CSE,3,B,1,7,3,1,1,1,2,Evening,4,2,4,3,4,4,1,4,1,3,4,3,4,2,0,2,Evening,3,2,3,0,2,2,2,2,4,4,Aggressive,4,4,3,4,4,4,4,0,0,3,3,5,1,4,Vegetarian,5,4,4,186,gamer,24,Female,BCOM,3,D,1,7,1,3,4,1,3,Evening,1,1,1,3,4,7,1,1,1,3,2,5,2,2,0,4,Morning,3,2,4,0,1,2,3,1,4,4,Direct,5,2,1,4,1,3,1,0,0,7,4,3,1,4,Vegetarian,0,3,3,73.61
27,night_owl,19,Male,BCOM,1,C,1,9,1,2,4,1,5,Afternoon,3,3,3,3,3,7,1,6,3,1,3,1,3,2,1,3,Evening,4,4,4,0,3,2,5,2,3,3,Aggressive,3,2,3,5,3,2,3,0,1,4,3,1,1,4,Vegetarian,1,3,3,244,fitness_focused,18,Female,BCOM,1,C,0,6,2,2,2,0,2,Afternoon,5,2,2,4,4,7,0,1,3,2,3,3,4,3,0,3,Afternoon,2,4,2,0,3,2,2,1,3,2,Complain,5,5,2,5,1,4,5,0,0,1,4,1,0,5,Vegetarian,7,4,4,68.5
319,average,22,Male,CE,3,C,22,7,5,1,5,22,5,Evening,3,1,4,4,4,4,1,1,3,3,4,3,3,2,0,2,Evening,4,4,2,0,1,3,5,4,2,2,Avoid,4,3,3,2,1,3,2,1,0,1,3,3,1,2,Non-Vegetarian,2,2,2,108,average,23,Female,BBA,3,B,23,6,5,4,1,23,5,Evening,5,1,4,2,2,4,0,5,1,5,4,3,3,2,0,2,Afternoon,4,4,2,0,2,3,5,3,3,4,Aggressive,3,3,3,4,5,4,3,1,1,3,1,5,0,5,Vegetarian,2,1,3,79.46
431,disciplined,22,Female,BCOM,1,B,22,5,4,3,2,22,5,Morning,3,3,2,5,5,5,0,6,3,4,3,3,4,1,0,3,Evening,4,4,2,0,1,3,5,4,5,2,Complain,4,5,4,4,2,4,4,1,0,1,4,4,1,4,Eggetarian,0,2,5,120,average,18,Female,CE,2,C,0,8,5,4,3,0,2,Morning,3,3,4,3,4,5,0,4,3,5,5,3,3,3,0,2,Anytime,2,2,3,0,3,2,1,2,3,2,Avoid,5,3,2,2,3,3,4,0,0,3,4,4,0,4,Vegetarian,0,1,2,68.85
240,disciplined,21,Male,BBA,3,B,22,6,1,2,2,22,5,Evening,3,1,3,5,5,3,0,7,1,5,5,4,3,1,0,2,Afternoon,3,4,3,0,5,3,1,4,5,2,Complain,5,4,1,4,3,5,5,1,0,0,4,2,0,4,Eggetarian,3,2,4,231,disciplined,23,Male,BCOM,4,C,22,6,5,2,5,22,7,Night,1,1,3,5,4,2,0,4,3,1,3,3,3,2,0,2,Evening,4,4,4,0,1,3,1,2,5,3,Avoid,2,5,5,5,2,5,5,0,0,2,1,5,1,3,Eggetarian,2,3,4,83.83
436,gamer,22,Female,ECE,3,C,1,7,3,1,5,1,2,Evening,5,1,3,3,4,6,0,6,3,1,3,4,3,3,1,4,Evening,2,4,4,0,4,2,4,4,2,2,Complain,2,4,2,2,3,3,2,0,1,6,4,2,0,3,Vegetarian,4,1,4,425,average,20,Female,BBA,1,C,23,9,5,5,3,23,4,Afternoon,4,1,4,4,4,1,1,7,3,3,4,3,3,3,0,4,Anytime,2,3,4,0,3,4,3,1,4,3,Direct,2,3,4,5,2,4,2,0,1,3,3,1,1,5,Vegetarian,2,2,3,83.98
464,average,24,Male,IT,2,D,1,8,3,5,1,1,4,Night,4,2,3,2,3,5,0,5,2,4,3,1,3,3,1,2,Afternoon,3,4,4,0,2,3,4,3,3,3,Complain,3,4,2,5,2,4,4,0,1,2,2,3,0,5,Non-Vegetarian,4,2,3,117,average,18,Male,IT,3,B,1,8,3,5,4,1,2,Morning,1,5,2,2,1,4,0,1,1,4,5,5,3,3,0,4,Evening,2,2,3,0,1,2,4,2,3,2,Direct,5,5,1,5,2,2,4,1,0,4,3,2,1,3,Eggetarian,2,3,2,82.34
54,disciplined,24,Male,ME,1,A,23,7,2,4,3,23,4,Afternoon,4,5,4,4,3,1,0,7,1,5,4,3,3,2,0,2,Evening,4,2,2,0,5,4,5,5,5,4,Direct,4,4,5,4,4,5,4,0,0,1,1,2,1,2,Eggetarian,0,3,5,67,fitness_focused,23,Female,BBA,4,C,1,8,2,4,3,1,5,Morning,1,5,3,4,5,5,1,3,3,1,4,1,3,3,1,3,Evening,4,4,4,0,2,2,5,2,2,4,Aggressive,4,4,3,4,4,5,5,0,0,4,4,4,0,3,Non-Vegetarian,7,2,5,87.35
314,night_owl,18,Male,IT,3,B,2,10,4,1,4,2,6,Morning,4,1,2,2,3,1,0,5,1,1,4,1,2,3,0,4,Evening,2,3,3,0,4,2,2,2,3,2,Complain,4,4,5,2,2,4,2,0,0,4,3,5,0,2,Non-Vegetarian,2,3,2,244,fitness_focused,18,Female,BCOM,1,C,0,6,2,2,2,0,2,Afternoon,5,2,2,4,4,7,0,1,3,2,3,3,4,3,0,3,Afternoon,2,4,2,0,3,2,2,1,3,2,Complain,5,5,2,5,1,4,5,0,0,1,4,1,0,5,Vegetarian,7,4,4,63.84
99,fitness_focused,20,Male,ME,3,D,23,6,4,5,5,23,3,Night,2,5,2,3,3,5,1,4,3,2,2,2,4,2,0,3,Afternoon,3,2,4,0,3,2,5,5,4,2,Avoid,4,4,3,4,3,5,5,0,0,3,4,3,0,3,Vegetarian,5,2,4,456,gamer,19,Male,EE,3,C,1,8,3,4,4,1,4,Morning,2,4,4,3,2,1,1,2,1,5,3,4,2,3,0,2,Evening,4,3,3,1,2,4,2,4,2,2,Aggressive,3,4,1,3,5,2,2,0,1,6,4,2,0,3,Non-Vegetarian,0,4,4,72.57
485,social,21,Female,BCOM,3,B,1,7,2,4,1,1,4,Morning,3,1,3,4,3,3,0,3,2,5,1,5,5,5,1,5,Anytime,3,4,4,0,2,2,2,2,4,5,Complain,5,3,2,3,4,3,4,0,0,4,5,4,0,2,Eggetarian,2,5,3,141,average,20,Female,CSE,3,A,22,9,4,4,5,22,4,Morning,4,4,4,4,5,6,1,2,3,1,5,1,3,3,0,3,Anytime,3,2,3,0,4,4,4,1,2,3,Avoid,5,4,4,3,5,2,4,0,1,4,2,3,1,5,Eggetarian,2,4,2,74.01
482,gamer,21,Female,ME,3,A,0,6,4,1,2,0,3,Afternoon,1,3,4,4,5,7,0,7,1,2,4,2,4,2,1,3,Morning,4,3,3,1,4,2,4,2,3,4,Avoid,3,4,4,3,1,2,1,0,0,4,4,5,1,4,Vegetarian,3,3,4,44,gamer,18,Male,CSE,4,B,23,6,2,1,2,23,5,Evening,1,5,5,3,4,4,0,1,3,5,4,1,2,3,1,2,Anytime,2,2,2,0,2,2,5,5,3,3,Complain,5,2,3,5,4,4,1,0,0,4,4,1,1,5,Non-Vegetarian,4,4,2,80.16
380,night_owl,18,Female,ME,4,B,1,8,4,4,5,1,5,Afternoon,4,4,2,2,1,7,0,7,3,5,4,2,2,3,1,4,Morning,4,3,4,0,5,3,2,4,3,2,Avoid,5,4,1,2,1,2,1,0,0,2,2,1,0,4,Vegetarian,3,5,4,160,night_owl,24,Female,BBA,4,B,3,9,5,1,4,3,2,Morning,4,4,3,4,4,7,0,4,1,1,3,1,4,2,1,4,Anytime,3,3,2,0,5,4,2,4,2,3,Complain,3,3,1,2,2,3,1,1,0,1,1,3,0,5,Non-Vegetarian,1,2,4,75.64
265,disciplined,18,Female,IT,1,D,21,7,4,1,1,21,5,Evening,5,1,5,5,5,7,1,4,2,4,3,4,3,2,1,4,Afternoon,2,4,2,0,1,4,3,4,5,3,Complain,5,5,4,5,2,4,5,1,0,0,3,4,0,5,Non-Vegetarian,0,4,4,175,clean_freak,24,Male,ECE,1,B,22,7,5,1,1,22,4,Night,1,4,5,4,3,4,1,5,3,5,1,4,2,2,0,4,Anytime,5,2,4,0,5,3,2,5,4,2,Direct,4,3,5,5,1,3,3,1,0,3,1,3,0,3,Vegetarian,2,3,3,77.83
27,night_owl,19,Male,BCOM,1,C,1,9,1,2,4,1,5,Afternoon,3,3,3,3,3,7,1,6,3,1,3,1,3,2,1,3,Evening,4,4,4,0,3,2,5,2,3,3,Aggressive,3,2,3,5,3,2,3,0,1,4,3,1,1,4,Vegetarian,1,3,3,458,fitness_focused,22,Male,BBA,3,B,23,6,2,4,3,23,2,Night,2,1,5,2,2,4,1,4,1,5,4,4,3,3,0,2,Afternoon,3,4,3,0,3,2,1,2,2,2,Avoid,4,4,1,4,4,5,4,0,0,4,4,3,0,2,Non-Vegetarian,6,5,4,77.48
393,average,20,Male,IT,1,A,23,6,2,4,2,23,2,Evening,2,4,4,2,2,2,0,3,3,3,3,4,2,2,1,2,Morning,4,3,4,0,4,3,4,3,4,4,Direct,3,3,5,4,5,4,3,0,0,3,1,2,1,5,Vegetarian,3,1,3,82,night_owl,21,Male,EE,1,B,4,11,4,2,2,4,5,Afternoon,5,2,5,4,5,3,0,6,3,3,4,5,4,2,0,3,Anytime,2,2,2,0,5,4,4,2,4,2,Avoid,5,2,5,2,1,3,3,0,1,1,4,5,1,4,Vegetarian,4,4,2,68.75
351,average,18,Male,ME,2,D,0,8,1,1,2,0,5,Morning,1,3,1,3,2,7,0,3,3,5,3,4,4,3,0,3,Evening,2,3,2,1,2,2,4,5,4,2,Complain,4,2,2,2,1,2,3,0,1,2,3,1,0,2,Vegetarian,2,3,2,354,disciplined,21,Female,CE,2,A,22,7,3,4,3,22,7,Night,3,5,2,4,3,5,1,3,1,4,1,2,2,2,0,2,Afternoon,3,3,3,0,5,2,1,3,5,3,Direct,3,4,4,4,1,5,4,0,1,2,1,2,0,5,Eggetarian,1,1,4,76.29
233,night_owl,19,Male,IT,4,D,1,10,5,4,2,1,5,Afternoon,4,5,1,2,2,2,0,1,3,3,2,2,4,3,1,3,Afternoon,3,4,3,0,3,4,1,3,4,4,Aggressive,3,5,4,5,3,3,1,0,0,3,1,5,1,5,Eggetarian,1,1,3,343,fitness_focused,23,Female,ME,3,B,23,7,5,4,2,23,3,Afternoon,5,1,2,2,3,6,1,1,2,2,5,2,2,2,0,2,Afternoon,2,2,2,0,2,2,2,1,2,2,Aggressive,5,5,2,4,1,4,5,0,0,4,1,1,0,4,Vegetarian,6,4,4,71.88
468,disciplined,20,Male,CSE,1,C,23,5,1,2,5,23,7,Night,4,1,4,4,5,1,0,2,2,2,1,2,3,2,1,4,Evening,2,2,2,0,3,2,1,4,4,4,Aggressive,2,5,5,4,2,5,4,0,0,1,1,1,1,2,Vegetarian,1,1,5,192,introvert,18,Female,CSE,1,A,22,7,5,5,3,22,4,Afternoon,5,4,2,5,5,2,1,7,1,5,4,2,2,1,0,1,Anytime,5,3,4,1,2,4,2,5,2,4,Direct,5,4,5,3,3,2,2,0,0,4,1,3,0,2,Eggetarian,4,1,4,61.26
311,social,24,Male,ME,2,A,23,7,3,2,4,23,4,Morning,4,5,1,4,4,2,1,6,1,4,4,1,5,4,1,4,Evening,3,4,4,0,3,3,5,3,4,3,Complain,3,2,2,2,3,3,4,0,0,4,5,3,0,5,Eggetarian,2,5,4,328,average,24,Male,CE,1,C,22,7,1,2,4,22,2,Night,1,3,5,2,2,2,1,3,1,2,5,5,2,3,0,3,Anytime,4,2,3,0,2,2,3,5,4,2,Complain,4,4,2,2,2,4,4,0,0,2,1,1,0,4,Non-Vegetarian,3,5,4,76.59
425,average,20,Female,BBA,1,C,23,9,5,5,3,23,4,Afternoon,4,1,4,4,4,1,1,7,3,3,4,3,3,3,0,4,Anytime,2,3,4,0,3,4,3,1,4,3,Direct,2,3,4,5,2,4,2,0,1,3,3,1,1,5,Vegetarian,2,2,3,459,average,23,Female,EE,4,A,0,8,1,5,2,0,3,Afternoon,3,1,4,3,3,3,1,3,1,4,1,1,4,3,0,3,Afternoon,3,2,2,0,4,4,3,3,4,2,Avoid,5,5,4,4,1,3,4,0,0,2,3,1,0,4,Non-Vegetarian,0,2,3,79.71
357,average,19,Male,CSE,3,B,1,9,4,3,4,1,2,Afternoon,2,1,1,4,3,5,0,4,3,1,4,3,3,2,0,4,Afternoon,2,2,3,0,5,3,1,5,3,3,Avoid,3,2,2,2,4,3,2,0,0,4,3,4,1,5,Vegetarian,3,2,4,14,introvert,24,Male,CE,2,D,23,8,5,5,5,23,4,Morning,2,3,2,4,3,3,0,6,3,2,3,1,1,1,0,2,Afternoon,5,1,4,0,4,5,4,3,2,2,Avoid,5,2,1,5,4,2,4,0,0,2,3,1,0,2,Eggetarian,3,5,4,67.96
270,disciplined,24,Male,ME,2,C,22,6,4,1,5,22,5,Night,1,4,5,4,3,2,0,2,1,5,4,1,3,1,1,4,Afternoon,3,2,2,0,5,2,5,3,5,4,Complain,5,4,2,5,3,4,5,0,0,0,3,4,0,5,Eggetarian,4,4,4,77,fitness_focused,23,Female,BBA,1,D,0,8,1,5,3,0,5,Night,1,3,2,3,4,1,0,2,3,5,1,1,2,2,1,2,Afternoon,4,4,4,1,1,4,2,1,3,4,Complain,2,4,1,4,2,5,4,0,0,2,3,4,1,5,Eggetarian,6,4,5,74.7
211,average,21,Female,CE,2,A,0,8,1,2,5,0,4,Evening,5,4,1,4,4,3,1,6,2,5,1,1,3,3,1,2,Anytime,3,2,3,0,4,2,3,4,4,4,Avoid,5,2,5,2,3,4,4,0,0,4,2,3,1,4,Non-Vegetarian,1,2,4,279,night_owl,21,Male,BBA,1,D,1,8,2,1,3,1,4,Night,3,4,3,3,4,5,1,3,2,5,4,4,4,2,1,3,Morning,4,3,3,0,3,4,3,3,3,4,Avoid,4,4,2,3,3,3,1,0,1,4,3,3,1,3,Eggetarian,1,3,2,75.79
367,disciplined,22,Male,ME,4,D,23,5,4,3,5,23,7,Night,5,4,3,4,5,2,1,2,1,5,1,4,3,2,0,2,Evening,2,2,2,0,2,2,2,1,4,3,Direct,4,5,4,5,3,5,5,1,0,2,1,1,0,5,Eggetarian,3,4,5,10,social,24,Male,BCOM,2,D,1,9,5,5,3,1,4,Night,5,4,2,4,4,4,1,7,1,3,5,4,4,5,1,5,Morning,3,5,2,0,3,2,5,1,2,3,Direct,4,3,3,3,1,3,3,0,1,4,5,3,0,5,Non-Vegetarian,4,1,4,63.29
1,social,18,Female,CE,2,B,1,7,5,1,5,1,4,Morning,1,1,2,2,3,5,0,5,1,5,4,2,5,5,1,4,Afternoon,3,5,3,0,2,1,3,1,2,4,Direct,4,4,3,4,1,4,3,0,0,1,5,5,1,3,Eggetarian,0,1,4,312,disciplined,23,Female,ECE,4,D,22,6,1,2,1,22,7,Night,4,1,2,4,5,3,1,7,1,3,2,3,3,1,0,4,Evening,4,3,4,0,1,2,2,4,4,2,Direct,5,5,4,4,1,4,5,0,0,0,2,5,1,2,Vegetarian,0,4,4,56.5
31,gamer,18,Female,EE,1,C,1,9,4,4,3,1,3,Night,4,3,5,3,2,6,1,1,2,5,2,5,3,3,0,2,Evening,4,3,3,1,5,4,4,2,4,3,Complain,5,2,3,5,3,4,1,0,1,7,5,5,0,2,Vegetarian,4,4,2,242,clean_freak,24,Male,BCOM,2,A,1,8,4,4,2,1,4,Morning,2,5,3,3,4,7,1,1,2,5,3,1,4,3,0,2,Afternoon,5,3,4,0,3,2,5,3,5,4,Avoid,4,3,2,4,2,3,2,0,0,1,2,5,1,1,Non-Vegetarian,2,2,4,83.83
78,disciplined,23,Male,CSE,1,A,23,5,3,5,1,23,5,Evening,5,1,3,5,5,4,0,4,1,5,2,2,4,2,1,4,Afternoon,3,4,4,0,3,2,5,5,4,2,Direct,2,5,5,4,3,4,5,0,0,2,2,2,0,3,Eggetarian,2,2,4,89,fitness_focused,21,Male,CSE,4,A,22,8,5,2,1,22,5,Evening,2,2,3,3,4,2,0,5,1,1,1,3,3,3,1,4,Evening,4,3,2,0,5,4,4,5,3,4,Complain,4,5,3,4,1,5,5,0,0,3,4,3,0,4,Vegetarian,5,5,4,83.68
15,clean_freak,19,Female,BCOM,4,C,1,8,5,5,1,1,2,Afternoon,2,3,1,2,1,2,0,2,1,4,4,5,3,3,0,2,Evening,5,4,5,0,1,4,2,3,4,3,Direct,3,3,3,4,1,2,2,0,1,3,4,1,1,3,Non-Vegetarian,3,3,4,288,introvert,24,Female,CE,2,A,23,7,3,3,5,23,4,Night,4,1,5,4,4,1,0,5,1,2,2,4,1,1,0,1,Evening,5,3,5,1,5,5,3,1,2,2,Direct,5,2,3,2,4,3,3,0,0,4,1,2,1,2,Non-Vegetarian,1,4,3,66.32
336,average,19,Male,EE,3,A,1,8,1,2,3,1,4,Evening,4,2,3,2,3,1,1,3,3,1,2,3,3,2,1,3,Morning,3,4,3,0,5,2,3,5,4,4,Direct,2,5,4,3,1,3,2,1,0,4,1,2,1,3,Non-Vegetarian,3,3,4,322,night_owl,21,Male,BBA,4,D,3,11,2,1,2,3,4,Afternoon,3,3,2,2,3,2,0,6,3,1,2,2,2,2,0,4,Afternoon,4,2,4,0,5,2,1,4,4,2,Direct,3,5,3,5,2,2,3,1,0,1,2,4,1,2,Eggetarian,3,2,2,82.09
